trans_id,account_id,Date,Type,operation,amount,balance,Purpose,bank,account_partern_id
3589088,1784,2016-11-30,Credit,Interest Credit,132,32778.3,Interest Credited,,
3587362,1731,2016-11-30,Credit,Interest Credit,68,14947.6,Interest Credited,,
3588942,1780,2016-11-30,Credit,Interest Credit,243,45365,Interest Credited,,
3589178,1786,2016-11-30,Credit,Interest Credit,183,37245.2,Interest Credited,,
3587016,1719,2016-11-30,Credit,Interest Credit,20,13111.4,Interest Credited,,
3586620,1705,2016-11-30,Credit,Interest Credit,108,30229.1,Interest Credited,,
690057,2357,2016-11-30,Withdrawal,Withdrawal in cash,15,22016.5,Payment on Statement,,
690120,2357,2016-11-30,Withdrawal,Withdrawal in cash,1400,22031.1,,,
729207,2493,2016-11-30,Withdrawal,Withdrawal in cash,15,27451.4,Payment on Statement,,
728126,2489,2016-11-30,Withdrawal,Withdrawal in cash,15,29091.6,Payment on Statement,,
727754,2488,2016-11-30,Withdrawal,Withdrawal in cash,15,15032.1,Payment on Statement,,
726205,2484,2016-11-30,Withdrawal,Withdrawal in cash,15,35908.8,Payment on Statement,,
726866,2486,2016-11-30,Withdrawal,Withdrawal in cash,15,78679.5,Payment on Statement,,
3614460,2542,2016-11-30,Credit,Interest Credit,120,29975.1,Interest Credited,,
3616815,2613,2016-11-30,Credit,Interest Credit,22,10307.6,Interest Credited,,
3613784,2523,2016-11-30,Credit,Interest Credit,118,28126.5,Interest Credited,,
3616248,2592,2016-11-30,Credit,Interest Credit,109,37918.4,Interest Credited,,
3614981,2554,2016-11-30,Credit,Interest Credit,203,46007.8,Interest Credited,,
3613431,2513,2016-11-30,Credit,Interest Credit,102,25920.8,Interest Credited,,
3616711,2609,2016-11-30,Credit,Interest Credit,212,53245.2,Interest Credited,,
3614531,2543,2016-11-30,Credit,Interest Credit,132,33282.8,Interest Credited,,
3614874,2552,2016-11-30,Credit,Interest Credit,190,38306.8,Interest Credited,,
3613973,2527,2016-11-30,Credit,Interest Credit,187,59491.1,Interest Credited,,
3615909,2582,2016-11-30,Credit,Interest Credit,72,22455.5,Interest Credited,,
3614736,2549,2016-11-30,Credit,Interest Credit,1,6545.5,Interest Credited,,
3615659,2576,2016-11-30,Credit,Interest Credit,129,20700.4,Interest Credited,,
3615847,2581,2016-11-30,Credit,Interest Credit,206,52937.1,Interest Credited,,
3615578,2574,2016-11-30,Credit,Interest Credit,143,31279.3,Interest Credited,,
3616907,2616,2016-11-30,Credit,Interest Credit,156,39874.7,Interest Credited,,
3616021,2584,2016-11-30,Credit,Interest Credit,21,21226.1,Interest Credited,,
3615051,2555,2016-11-30,Credit,Interest Credit,202,50200.6,Interest Credited,,
3614038,2528,2016-11-30,Credit,Interest Credit,90,22252.8,Interest Credited,,
3613633,2519,2016-11-30,Credit,Interest Credit,111,27670.5,Interest Credited,,
3614180,2534,2016-11-30,Credit,Interest Credit,119,28074.4,Interest Credited,,
3613265,2510,2016-11-30,Credit,Interest Credit,148,40909.6,Interest Credited,,
3617032,2618,2016-11-30,Credit,Interest Credit,115,28389.9,Interest Credited,,
3641547,3361,2016-11-30,Credit,Interest Credit,106,27584.4,Interest Credited,,
3642920,3408,2016-11-30,Credit,Interest Credit,120,36002.6,Interest Credited,,
3643359,3424,2016-11-30,Credit,Interest Credit,254,65507.2,Interest Credited,,
3641229,3352,2016-11-30,Credit,Interest Credit,15,5322.7,Interest Credited,,
3641795,3367,2016-11-30,Credit,Interest Credit,225,42616.8,Interest Credited,,
3644561,3465,2016-11-30,Credit,Interest Credit,126,32155.4,Interest Credited,,
3644291,3456,2016-11-30,Credit,Interest Credit,28,19703.9,Interest Credited,,
3642006,3371,2016-11-30,Credit,Interest Credit,134,80046.5,Interest Credited,,
3641319,3354,2016-11-30,Credit,Interest Credit,36,11187.6,Interest Credited,,
3644734,3469,2016-11-30,Credit,Interest Credit,114,27616.2,Interest Credited,,
3642494,3391,2016-11-30,Credit,Interest Credit,177,37701.3,Interest Credited,,
3643106,3413,2016-11-30,Credit,Interest Credit,125,31394.8,Interest Credited,,
3643735,3435,2016-11-30,Credit,Interest Credit,61,20422.1,Interest Credited,,
628780,2146,2016-11-30,Withdrawal,Withdrawal in cash,15,51361,Payment on Statement,,
628747,2146,2016-11-30,Withdrawal,Withdrawal in cash,2600,48761,,,
703385,2410,2016-11-30,Withdrawal,Withdrawal in cash,15,32707,Payment on Statement,,
703686,2411,2016-11-30,Withdrawal,Withdrawal in cash,15,44251.5,Payment on Statement,,
707550,2423,2016-11-30,Withdrawal,Withdrawal in cash,15,26009.6,Payment on Statement,,
809326,2758,2016-11-30,Withdrawal,Withdrawal in cash,15,26896.7,Payment on Statement,,
810154,2762,2016-11-30,Credit,Credit in cash ,35497,95479.2,,,
3449106,3374,2016-11-30,Credit,Interest Credit,338,39785.4,Interest Credited,,
3448805,3166,2016-11-30,Credit,Interest Credit,306,89733.5,Interest Credited,,
3452035,5428,2016-11-30,Credit,Interest Credit,138,48866.7,Interest Credited,,
3452144,5472,2016-11-30,Credit,Interest Credit,121,33541.4,Interest Credited,,
3451360,5129,2016-11-30,Credit,Interest Credit,130,21050.8,Interest Credited,,
3451649,5343,2016-11-30,Credit,Interest Credit,205,49427.3,Interest Credited,,
3450755,4596,2016-11-30,Credit,Interest Credit,152,14439.8,Interest Credited,,
3450947,4743,2016-11-30,Credit,Interest Credit,409,101615.7,Interest Credited,,
3449874,4034,2016-11-30,Credit,Interest Credit,111,24917.6,Interest Credited,,
3451895,5372,2016-11-30,Credit,Interest Credit,271,47414.6,Interest Credited,,
3450537,4543,2016-11-30,Credit,Interest Credit,61,20935.3,Interest Credited,,
3449303,3678,2016-11-30,Credit,Interest Credit,84,22248.7,Interest Credited,,
3451098,5011,2016-11-30,Credit,Interest Credit,318,79201.1,Interest Credited,,
3449229,3407,2016-11-30,Credit,Interest Credit,242,42933.2,Interest Credited,,
3451740,5366,2016-11-30,Credit,Interest Credit,293,68876.7,Interest Credited,,
3449465,3734,2016-11-30,Credit,Interest Credit,121,28579,Interest Credited,,
3449571,3786,2016-11-30,Credit,Interest Credit,185,21376.3,Interest Credited,,
3449721,3965,2016-11-30,Credit,Interest Credit,152,46948,Interest Credited,,
3449939,4035,2016-11-30,Credit,Interest Credit,199,49348.7,Interest Credited,,
3451959,5387,2016-11-30,Credit,Interest Credit,93,28324.4,Interest Credited,,
3451820,5369,2016-11-30,Credit,Interest Credit,123,31351.9,Interest Credited,,
565952,1926,2016-11-30,Withdrawal,Withdrawal in cash,15,24405.8,Payment on Statement,,
566918,1930,2016-11-30,Withdrawal,Withdrawal in cash,15,29812.6,Payment on Statement,,
593879,2022,2016-11-30,Withdrawal,Withdrawal in cash,15,23402.9,Payment on Statement,,
598532,2037,2016-11-30,Withdrawal,Withdrawal in cash,15,40108.6,Payment on Statement,,
594460,2023,2016-11-30,Withdrawal,Withdrawal in cash,15,36049.8,Payment on Statement,,
3498218,8260,2016-11-30,Credit,Interest Credit,243,51673,Interest Credited,,
3508719,9188,2016-11-30,Credit,Interest Credit,117,29564,Interest Credited,,
3507647,9093,2016-11-30,Credit,Interest Credit,127,35744.9,Interest Credited,,
3501693,8564,2016-11-30,Credit,Interest Credit,164,65694,Interest Credited,,
3502464,8625,2016-11-30,Credit,Interest Credit,38,17296.9,Interest Credited,,
3497310,8173,2016-11-30,Credit,Interest Credit,413,100463.5,Interest Credited,,
3501756,8566,2016-11-30,Credit,Interest Credit,255,71612,Interest Credited,,
3496881,8132,2016-11-30,Credit,Interest Credit,162,37512.8,Interest Credited,,
3495780,8051,2016-11-30,Credit,Interest Credit,174,33535.8,Interest Credited,,
3496000,8073,2016-11-30,Credit,Interest Credit,223,58185,Interest Credited,,
3499116,8330,2016-11-30,Credit,Interest Credit,210,41406.7,Interest Credited,,
3503445,8759,2016-11-30,Credit,Interest Credit,100,87335.3,Interest Credited,,
3498286,8261,2016-11-30,Credit,Interest Credit,96,30593.5,Interest Credited,,
3505965,8982,2016-11-30,Credit,Interest Credit,435,57848.4,Interest Credited,,
3505356,8934,2016-11-30,Credit,Interest Credit,179,47303.3,Interest Credited,,
3495546,8041,2016-11-30,Credit,Interest Credit,184,33755,Interest Credited,,
3501134,8519,2016-11-30,Credit,Interest Credit,148,44596.7,Interest Credited,,
3498939,8321,2016-11-30,Credit,Interest Credit,133,32011.5,Interest Credited,,
3505579,8957,2016-11-30,Credit,Interest Credit,82,53348.3,Interest Credited,,
3500458,8475,2016-11-30,Credit,Interest Credit,72,22743.3,Interest Credited,,
3496813,8129,2016-11-30,Credit,Interest Credit,174,43458.3,Interest Credited,,
3509064,9203,2016-11-30,Credit,Interest Credit,7,7547.5,Interest Credited,,
3500806,8489,2016-11-30,Credit,Interest Credit,56,31037.6,Interest Credited,,
3506825,9041,2016-11-30,Credit,Interest Credit,417,44204.9,Interest Credited,,
3506669,9034,2016-11-30,Credit,Interest Credit,94,35767.5,Interest Credited,,
3550279,601,2016-11-30,Credit,Interest Credit,15,13736.8,Interest Credited,,
3547723,517,2016-11-30,Credit,Interest Credit,112,33753.4,Interest Credited,,
3546693,485,2016-11-30,Credit,Interest Credit,161,32843.2,Interest Credited,,
3547313,504,2016-11-30,Credit,Interest Credit,83,18604,Interest Credited,,
3548975,555,2016-11-30,Credit,Interest Credit,178,41643.1,Interest Credited,,
3549233,563,2016-11-30,Credit,Interest Credit,122,31678.9,Interest Credited,,
3548501,541,2016-11-30,Credit,Interest Credit,148,37737.5,Interest Credited,,
3549108,559,2016-11-30,Credit,Interest Credit,128,32488.9,Interest Credited,,
3547471,510,2016-11-30,Credit,Interest Credit,355,58930.3,Interest Credited,,
3547890,520,2016-11-30,Credit,Interest Credit,13,4510.5,Interest Credited,,
3546937,494,2016-11-30,Credit,Interest Credit,258,43042.3,Interest Credited,,
3546798,489,2016-11-30,Credit,Interest Credit,169,36719.8,Interest Credited,,
3548563,542,2016-11-30,Credit,Interest Credit,18,5043.1,Interest Credited,,
3547007,496,2016-11-30,Credit,Interest Credit,113,20044.4,Interest Credited,,
3547075,497,2016-11-30,Credit,Interest Credit,248,59268.8,Interest Credited,,
3549623,576,2016-11-30,Credit,Interest Credit,89,22528,Interest Credited,,
3549960,588,2016-11-30,Credit,Interest Credit,128,30829.7,Interest Credited,,
3599227,2078,2016-11-30,Credit,Interest Credit,207,49779,Interest Credited,,
3599477,2087,2016-11-30,Credit,Interest Credit,234,66647.2,Interest Credited,,
3601119,2146,2016-11-30,Credit,Interest Credit,217,51375.6,Interest Credited,,
3599329,2082,2016-11-30,Credit,Interest Credit,40,22028.1,Interest Credited,,
3597976,2037,2016-11-30,Credit,Interest Credit,161,40123.2,Interest Credited,,
3600916,2140,2016-11-30,Credit,Interest Credit,18,11996.3,Interest Credited,,
3600794,2137,2016-11-30,Credit,Interest Credit,147,38059.9,Interest Credited,,
3598422,2052,2016-11-30,Credit,Interest Credit,30,18215.3,Interest Credited,,
3599542,2088,2016-11-30,Credit,Interest Credit,110,29316.7,Interest Credited,,
3598360,2050,2016-11-30,Credit,Interest Credit,29,21140.3,Interest Credited,,
3600544,2124,2016-11-30,Credit,Interest Credit,181,42304.5,Interest Credited,,
3599052,2072,2016-11-30,Credit,Interest Credit,55,26580.3,Interest Credited,,
3598970,2070,2016-11-30,Credit,Interest Credit,127,30859.2,Interest Credited,,
3598884,2068,2016-11-30,Credit,Interest Credit,114,23803.1,Interest Credited,,
3600413,2122,2016-11-30,Credit,Interest Credit,259,57744.5,Interest Credited,,
3600043,2110,2016-11-30,Credit,Interest Credit,71,17015.7,Interest Credited,,
3598641,2061,2016-11-30,Credit,Interest Credit,133,31869.8,Interest Credited,,
3601276,2150,2016-11-30,Credit,Interest Credit,18,11089.4,Interest Credited,,
3598040,2038,2016-11-30,Credit,Interest Credit,111,28003.4,Interest Credited,,
1313347,4484,2016-11-30,Withdrawal,Withdrawal in cash,15,51723.1,Payment on Statement,,
1313420,4484,2016-11-30,Withdrawal,Withdrawal in cash,29200,51737.7,,,
1339621,4576,2016-11-30,Withdrawal,Withdrawal in cash,15,39860.8,Payment on Statement,,
1596863,5423,2016-11-30,Withdrawal,Withdrawal in cash,15,18191.2,Payment on Statement,,
1602953,5442,2016-11-30,Withdrawal,Withdrawal in cash,15,10382,Payment on Statement,,
1611098,5472,2016-11-30,Withdrawal,Withdrawal in cash,3000,30541.4,,,
1583922,5385,2016-11-30,Withdrawal,Withdrawal in cash,30,30810,Payment on Statement,,
1611031,5472,2016-11-30,Withdrawal,Withdrawal in cash,15,30526.8,Payment on Statement,,
1599144,5428,2016-11-30,Withdrawal,Withdrawal in cash,15,48852.1,Payment on Statement,,
2449005,8073,2016-11-30,Withdrawal,Withdrawal in cash,100,58085,Payment on Statement,,
2442640,8051,2016-11-30,Withdrawal,Withdrawal in cash,30,33505.8,Payment on Statement,,
3468665,4119,2016-11-30,Credit,Interest Credit,27,13826.8,Interest Credited,,
3466718,3656,2016-11-30,Credit,Interest Credit,100,25137.2,Interest Credited,,
3467911,3983,2016-11-30,Credit,Interest Credit,230,55793.9,Interest Credited,,
3467046,3788,2016-11-30,Credit,Interest Credit,171,39038.4,Interest Credited,,
3468220,4055,2016-11-30,Credit,Interest Credit,186,44666.6,Interest Credited,,
3466575,3586,2016-11-30,Credit,Interest Credit,162,39214.7,Interest Credited,,
3468315,4078,2016-11-30,Credit,Interest Credit,186,45587.6,Interest Credited,,
3465862,3480,2016-11-30,Credit,Interest Credit,117,34609.2,Interest Credited,,
3466801,3660,2016-11-30,Credit,Interest Credit,4,1703.5,Interest Credited,,
3468447,4093,2016-11-30,Credit,Interest Credit,137,28774.9,Interest Credited,,
3467526,3883,2016-11-30,Credit,Interest Credit,105,25914.8,Interest Credited,,
3468055,4000,2016-11-30,Credit,Interest Credit,101,25618.5,Interest Credited,,
3464946,3181,2016-11-30,Credit,Interest Credit,112,26994.4,Interest Credited,,
3465239,3298,2016-11-30,Credit,Interest Credit,147,36669.8,Interest Credited,,
3466059,3510,2016-11-30,Credit,Interest Credit,138,25450.2,Interest Credited,,
3466882,3688,2016-11-30,Credit,Interest Credit,41,16398.9,Interest Credited,,
3466399,3554,2016-11-30,Credit,Interest Credit,106,24839.5,Interest Credited,,
858840,2926,2016-11-30,Withdrawal,Withdrawal in cash,15,31826.6,Payment on Statement,,
858204,2925,2016-11-30,Withdrawal,Withdrawal in cash,15,31199.8,Payment on Statement,,
909129,3096,2016-11-30,Withdrawal,Withdrawal in cash,15,41973.3,Payment on Statement,,
909883,3099,2016-11-30,Withdrawal,Withdrawal in cash,15,25808.6,Payment on Statement,,
994308,3391,2016-11-30,Withdrawal,Withdrawal in cash,15,37686.7,Payment on Statement,,
990046,3374,2016-11-30,Withdrawal,Withdrawal in cash,15,39770.8,Payment on Statement,,
1208769,4134,2016-11-30,Withdrawal,Withdrawal in cash,15,43660.1,Payment on Statement,,
1215137,4159,2016-11-30,Withdrawal,Withdrawal in cash,15,20945.7,Payment on Statement,,
816216,2779,2016-11-30,Withdrawal,Withdrawal in cash,15,42871.7,Payment on Statement,,
427272,1451,2016-11-30,Withdrawal,Withdrawal in cash,15,29077.7,Payment on Statement,,
424813,1442,2016-11-30,Withdrawal,Withdrawal in cash,15,36419.4,Payment on Statement,,
485034,1652,2016-11-30,Withdrawal,Withdrawal in cash,15,26068.9,Payment on Statement,,
483197,1644,2016-11-30,Withdrawal,Withdrawal in cash,15,44030,Payment on Statement,,
486554,1658,2016-11-30,Withdrawal,Withdrawal in cash,15,14947.4,Payment on Statement,,
561286,1909,2016-11-30,Withdrawal,Withdrawal in cash,15,18876.5,Payment on Statement,,
558075,1898,2016-11-30,Withdrawal,Withdrawal in cash,15,33777.6,Payment on Statement,,
810601,2762,2016-11-30,Withdrawal,Withdrawal in cash,15,95742.5,Payment on Statement,,
811225,2763,2016-11-30,Withdrawal,Withdrawal in cash,15,18581.3,Payment on Statement,,
382651,1299,2016-11-30,Withdrawal,Withdrawal in cash,15,25820.8,Payment on Statement,,
389017,1322,2016-11-30,Withdrawal,Withdrawal in cash,15,19586.2,Payment on Statement,,
1028779,3513,2016-11-30,Withdrawal,Withdrawal in cash,15,37913.1,Payment on Statement,,
1029219,3514,2016-11-30,Withdrawal,Withdrawal in cash,15,18293,Payment on Statement,,
1086790,3713,2016-11-30,Withdrawal,Withdrawal in cash,30,32174.9,Payment on Statement,,
1084636,3704,2016-11-30,Withdrawal,Withdrawal in cash,15,27268.3,Payment on Statement,,
3443921,1804,2016-11-30,Credit,Interest Credit,293,30399.3,Interest Credited,,
3447707,2175,2016-11-30,Credit,Interest Credit,274,36768.2,Interest Credited,,
3446739,1475,2016-11-30,Credit,Interest Credit,171,25240.2,Interest Credited,,
3446955,1527,2016-11-30,Credit,Interest Credit,77,84701.2,Interest Credited,,
3444302,2099,2016-11-30,Credit,Interest Credit,428,62540.6,Interest Credited,,
3446213,1106,2016-11-30,Credit,Interest Credit,106,32296,Interest Credited,,
3445545,492,2016-11-30,Credit,Interest Credit,70,23192.5,Interest Credited,,
3445808,773,2016-11-30,Credit,Interest Credit,150,36199.9,Interest Credited,,
3447225,1787,2016-11-30,Credit,Interest Credit,191,25284.2,Interest Credited,,
3446390,1272,2016-11-30,Credit,Interest Credit,277,45977.1,Interest Credited,,
3446837,1505,2016-11-30,Credit,Interest Credit,136,28469.5,Interest Credited,,
3447033,1539,2016-11-30,Credit,Interest Credit,18,9379.7,Interest Credited,,
3446549,1416,2016-11-30,Credit,Interest Credit,298,98428.4,Interest Credited,,
3448093,2585,2016-11-30,Credit,Interest Credit,224,54235.5,Interest Credited,,
3445877,790,2016-11-30,Credit,Interest Credit,248,59678,Interest Credited,,
3447034,1539,2016-11-30,Withdrawal,Withdrawal in cash,23,9256.3,Sanction Interest ,,
3444490,5065,2016-11-30,Credit,Interest Credit,270,96094.4,Interest Credited,,
168152,562,2016-11-30,Withdrawal,Withdrawal in cash,15,31333.8,Payment on Statement,,
167283,559,2016-11-30,Withdrawal,Withdrawal in cash,2900,29588.9,,,
172047,576,2016-11-30,Withdrawal,Withdrawal in cash,15,22513.4,Payment on Statement,,
167218,559,2016-11-30,Withdrawal,Withdrawal in cash,15,29574.3,Payment on Statement,,
211167,717,2016-11-30,Withdrawal,Withdrawal in cash,15,38181.7,Payment on Statement,,
207581,704,2016-11-30,Withdrawal,Withdrawal in cash,15,40974.8,Payment on Statement,,
217212,738,2016-11-30,Withdrawal,Withdrawal in cash,15,44925.5,Payment on Statement,,
377700,1286,2016-11-30,Credit,Credit in cash ,26803,27303,,,
377498,1285,2016-11-30,Withdrawal,Withdrawal in cash,15,48343,Payment on Statement,,
374971,1276,2016-11-30,Withdrawal,Withdrawal in cash,15,28933.8,Payment on Statement,,
375418,1277,2016-11-30,Withdrawal,Withdrawal in cash,15,26255.6,Payment on Statement,,
164723,551,2016-11-30,Withdrawal,Withdrawal in cash,15,24432.4,Payment on Statement,,
166203,555,2016-11-30,Withdrawal,Withdrawal in cash,15,41628.5,Payment on Statement,,
997903,3407,2016-11-30,Withdrawal,Withdrawal in cash,15,42918.6,Payment on Statement,,
