order_id,account_id,Bank_to,account_to,amount
31513,1429,Trinity Bank,8150911,2166
31514,1430,J&T Bank ,90607785,4127
31515,1432,J&T Bank ,68369197,3267.2
31516,1432,PPF Bank,80977028,13590
31518,1434,Fio bank ,81822454,3214
31519,1435,Hypotecni bank,87787443,7949
31520,1436,Fio bank ,96351390,3104
31521,1437,Bank Creditas,58229595,1753
31522,1437,Czech export bank,22823983,314
31523,1437,Kameron bank,52723318,65
31524,1437,Moneta Money Bank,27458155,29
31525,1439,UniCredit Bank,79379254,2122
31526,1440,Bank Creditas,85377597,56
31527,1440,PPF Bank,63291668,2020
31528,1440,PPF Bank,66044574,56
31529,1441,PPF Bank,27838117,2425
31530,1442,Fio bank ,70648139,5950
31531,1443,Max bank,43636268,7505
31532,1444,Air Bank,56467163,2024
31533,1445,Air Bank,18387353,1361
31534,1445,Kameron bank,68283045,668
31535,1445,Trinity Bank,22041118,1075
31536,1445,PPF Bank,82043331,1420
31537,1446,Moneta Money Bank,83373719,4877
31538,1447,Air Bank,1155138,2084.7
31539,1447,Czech export bank,54932880,8210
31540,1448,J&T Bank ,82941960,7156
31541,1449,Raiffeisen bank,82136630,2820
31542,1449,Max bank,17508918,320
31543,1450,Max bank,804383,3103
31544,1451,Max bank,44489443,3734
31545,1453,Czech export bank,2968991,1250.8
31546,1453,Bank Creditas,62248831,6820
31547,1456,J&T Bank ,25505447,1250.8
31553,1458,Bank Creditas,80573415,3259
31554,1459,Trinity Bank,28272974,1542
31555,1459,Czech export bank,25038093,582
31556,1460,Max bank,8283299,3417
31557,1461,UniCredit Bank,76424008,4217.1
31558,1461,Trinity Bank,52034497,8705
31560,1463,Fio bank ,31343501,719
31561,1463,Air Bank,71522283,1505
31562,1465,Hypotecni bank,32052809,1904
31563,1465,J&T Bank ,77944719,218
31564,1466,Bank Creditas,82133537,10056
31565,1467,Fio bank ,10475975,6814
31566,1468,Kameron bank,25955593,439
31567,1468,PPF Bank,53378862,1710
31568,1469,Trinity Bank,97405832,3574
31569,1470,Kameron bank,72926729,4060
31570,1471,J&T Bank ,85543155,7823
31571,1471,Air Bank,17326855,12
31572,1471,UniCredit Bank,59438282,176
31573,1472,UniCredit Bank,39937996,3527
31574,1472,Czech export bank,3332001,2375
31575,1473,Fio bank ,28500956,1984
31576,1474,PPF Bank,16386759,2695
31577,1476,Air Bank,33632028,3467
31578,1477,Czech export bank,39149236,2100
31579,1478,Raiffeisen bank,82071739,11931
31580,1479,Fio bank ,35573202,2162
31581,1480,Hypotecni bank,70736652,3425.2
31582,1481,Trinity Bank,82271873,2065
31583,1482,Raiffeisen bank,43270033,2687
31584,1482,Raiffeisen bank,10367054,1766
31585,1482,Moneta Money Bank,84175443,335
31586,1483,Air Bank,92452376,1962
31587,1483,Kameron bank,39453744,2701
31588,1484,Moneta Money Bank,82517391,2346
31589,1484,PPF Bank,29707634,794
31590,1485,UniCredit Bank,47115165,336
31591,1485,Trinity Bank,43014037,5949
31592,1485,Czech export bank,33874970,1018
31593,1486,Raiffeisen bank,50455820,3592
31594,1486,Raiffeisen bank,1473415,2291
31595,1486,UniCredit Bank,12761944,2235
31596,1487,Raiffeisen bank,70317125,2204
31597,1488,Hypotecni bank,69482773,5850
31598,1488,J&T Bank ,64393782,230
31601,1490,J&T Bank ,39819097,1657.7
31602,1491,Czech export bank,94478863,6966
31603,1492,Raiffeisen bank,60810822,1546
31604,1493,Trinity Bank,95543610,2264
31605,1493,Moneta Money Bank,85806101,51
31606,1495,PPF Bank,9478509,3059
31607,1495,UniCredit Bank,97259157,670
31608,1496,Kameron bank,4760909,6931
31609,1496,Moneta Money Bank,36367225,161
31610,1496,Kameron bank,44200831,33
31611,1497,Hypotecni bank,59296756,261
31612,1497,Air Bank,74438202,5463
31613,1498,Bank Creditas,26674098,2762.8
31614,1499,Trinity Bank,54662084,3666
31615,1500,Moneta Money Bank,4727745,4119
31616,1501,Czech export bank,40921163,2292
31617,1502,PPF Bank,11066508,7338
31618,1503,Czech export bank,11958569,3171
31619,1504,Max bank,29212069,619
31620,1504,Hypotecni bank,69836336,4887
31621,1506,Max bank,28518402,9498
31622,1507,Bank Creditas,156510,6619
31623,1508,Czech export bank,10600459,1657.7
31624,1508,Max bank,9055811,8967
31625,1509,Trinity Bank,43322950,4943
31626,1509,Fio bank ,20525896,2320
31627,1510,Czech export bank,82537191,9985
31628,1511,Czech export bank,43543106,1657.7
31629,1512,Air Bank,42362171,8822
31630,1513,Kameron bank,52238965,1632
31631,1513,Fio bank ,85800695,3912
31632,1513,Czech export bank,59476637,1316
31633,1513,Moneta Money Bank,65290647,689
31634,1514,Bank Creditas,47490662,1547
31635,1514,Hypotecni bank,89040159,2234
31636,1515,PPF Bank,74637114,1538
31637,1515,J&T Bank ,84623413,774
31638,1515,Fio bank ,23320967,2907
31639,1516,Air Bank,87859165,2277
31640,1517,Bank Creditas,15521866,2601
31641,1519,Max bank,68640708,3443
31642,1520,Air Bank,12391865,2943
31643,1521,Moneta Money Bank,37432712,3024
31644,1523,J&T Bank ,15318,1684
31645,1523,PPF Bank,13058364,9843
31646,1524,Hypotecni bank,26553452,2705
31647,1525,Fio bank ,24106085,1625
31648,1526,Fio bank ,69354104,4433
31649,1527,Trinity Bank,27702808,4557.2
31651,1528,Fio bank ,58779168,3981
31652,1529,UniCredit Bank,66372424,1059
31653,1529,Air Bank,86592346,1463
31654,1529,Fio bank ,57476818,77
31655,1530,Hypotecni bank,24157417,3700
31658,1532,Kameron bank,67652118,7903
31661,1534,Trinity Bank,3089267,7451
31662,1534,Bank Creditas,36498439,2155
31663,1535,Max bank,60955130,2757
31664,1536,Bank Creditas,11303443,13204
31665,1538,PPF Bank,9744745,10288
31668,1540,PPF Bank,33179605,4540
31669,1540,Max bank,76470201,3057
31670,1540,Max bank,64628779,1164
31671,1542,J&T Bank ,9322101,2655
31672,1544,PPF Bank,71562015,9526
31673,1544,Bank Creditas,7747644,189
31674,1545,Raiffeisen bank,98522644,2625
31675,1545,UniCredit Bank,5408674,1112
31676,1546,Max bank,49245339,4173
31677,1548,UniCredit Bank,36616581,2106
31678,1549,Czech export bank,11773330,4052
31679,1550,Bank Creditas,90144109,4708
31680,1551,Kameron bank,436425,747
31681,1551,J&T Bank ,74171310,2316
31682,1552,UniCredit Bank,57056182,5263
31683,1552,Hypotecni bank,17611515,1021
31684,1554,Czech export bank,93773585,6551
31685,1555,Fio bank ,32593053,3263
31686,1556,Fio bank ,42585212,1837
31687,1557,Trinity Bank,82259255,2253
31688,1558,PPF Bank,10707974,1148
31689,1558,Bank Creditas,33069950,2899
31690,1558,Max bank,65272307,1384
31691,1559,Raiffeisen bank,31869977,8004
31692,1560,Air Bank,49192738,3332
31693,1560,J&T Bank ,89837598,244
31694,1560,Max bank,97033959,437
31695,1560,Czech export bank,34151840,1137
31696,1561,J&T Bank ,91776167,1924
31697,1561,Hypotecni bank,32302445,51
31698,1562,Trinity Bank,14241010,1933
31699,1565,Kameron bank,92115938,610
31700,1565,Kameron bank,37661731,2095
31701,1565,Czech export bank,85872715,383
31702,1566,Hypotecni bank,11077720,4375
31703,1566,Hypotecni bank,15924412,1164
31704,1566,Air Bank,98447876,1622
31705,1566,Czech export bank,12450731,948
31706,1567,Max bank,14090234,480
31707,1567,J&T Bank ,53102117,6000
31708,1567,Trinity Bank,34027445,3455
31709,1568,Hypotecni bank,7532716,4399
31710,1568,Hypotecni bank,99360131,49
31711,1568,Air Bank,14241963,1028
31712,1568,Max bank,54462337,1627
31717,1570,Max bank,20745683,2865
31718,1571,Kameron bank,54680818,7692
31719,1572,Trinity Bank,46670591,7596
31720,1573,PPF Bank,19240260,3638
31721,1574,Moneta Money Bank,16211796,2390
31722,1575,J&T Bank ,10936338,2998
31723,1576,Hypotecni bank,88001566,11816
31724,1577,Raiffeisen bank,69888543,1282
31725,1577,Raiffeisen bank,58483004,988
31726,1577,Fio bank ,87333589,290
31727,1578,Max bank,44909232,1825
31728,1579,J&T Bank ,79833501,3377
31729,1580,Max bank,11339313,8094.2
31730,1581,Kameron bank,55002999,5758
31731,1582,J&T Bank ,24857425,1917
31732,1583,Fio bank ,49376446,8094.2
31733,1584,Bank Creditas,97312646,1983
31734,1586,Trinity Bank,95375972,5504
31735,1588,Raiffeisen bank,66344201,2443
31736,1590,Bank Creditas,5941856,5847
31737,1590,Hypotecni bank,79533683,1025
31738,1590,Bank Creditas,99553811,551
31739,1590,Moneta Money Bank,23429125,127
31740,1591,Kameron bank,70031231,7680
31741,1591,Kameron bank,57081830,26
31742,1591,Kameron bank,34176314,153
31743,1592,Fio bank ,4900444,224
31744,1592,Moneta Money Bank,84782951,1613
31745,1593,UniCredit Bank,35590773,2086
31746,1594,Hypotecni bank,15203357,4577
31747,1594,Kameron bank,37283611,1596
31748,1594,J&T Bank ,79126387,54
31752,1596,Raiffeisen bank,29656684,1306
31753,1596,Czech export bank,20661324,1997
31754,1597,Moneta Money Bank,13610762,2376
31755,1598,J&T Bank ,36073070,5438
31756,1598,Hypotecni bank,12520486,7384
31757,1599,Czech export bank,68704247,1337
31758,1599,Hypotecni bank,99690108,4004
31759,1600,Air Bank,78760194,3234
31760,1601,Kameron bank,43843287,2694
31761,1602,Moneta Money Bank,6762600,2033
31762,1603,Hypotecni bank,92258166,2359
31763,1603,UniCredit Bank,3211814,1187
31764,1603,J&T Bank ,6821167,6578
31765,1604,J&T Bank ,90369587,7088
31766,1605,Trinity Bank,28789526,3353
31767,1607,Moneta Money Bank,89174168,9958
31768,1608,Kameron bank,7212549,3425
31769,1609,Raiffeisen bank,83359962,2017
31770,1610,Max bank,10384375,6258
31771,1611,Max bank,84055351,403
31772,1611,PPF Bank,54032,3403
31773,1613,Moneta Money Bank,46822315,3628
31774,1614,J&T Bank ,41090893,5763
31775,1615,Fio bank ,27684122,3124
31776,1616,Kameron bank,24604940,2642
31777,1617,Kameron bank,40236705,1536
31778,1618,Trinity Bank,1680028,2265
31779,1619,Bank Creditas,53959548,3220
31780,1620,Bank Creditas,23482644,1931
31781,1621,Max bank,69087219,7887
31782,1622,Raiffeisen bank,22068381,2357
31783,1622,PPF Bank,83712011,1028
31784,1623,Max bank,2717727,9160
31785,1624,J&T Bank ,17034912,1017
31786,1624,Moneta Money Bank,31993609,1120
31787,1625,Moneta Money Bank,44850212,185
31788,1625,Moneta Money Bank,10578328,1727
31789,1625,J&T Bank ,51059633,679
31790,1625,Trinity Bank,45131552,1522
31791,1628,Kameron bank,57004982,2850
31792,1629,Hypotecni bank,6837058,3137
31793,1630,Hypotecni bank,99400460,3595
31794,1631,Bank Creditas,78712355,2743
31795,1632,Czech export bank,65521752,1977.6
31796,1633,J&T Bank ,27727192,2145
31797,1635,Trinity Bank,72468793,5683
31798,1636,Bank Creditas,93399142,4964
31799,1637,Raiffeisen bank,47292917,774
31800,1637,Moneta Money Bank,10736680,2569
31801,1638,Kameron bank,8848363,2676
31802,1638,Fio bank ,57185012,9749
31806,1640,Max bank,42289441,4783
31807,1641,Max bank,82829361,1977.6
31808,1641,Bank Creditas,5037063,7532
31809,1641,UniCredit Bank,57866871,1294
31810,1641,Fio bank ,14463842,423
31811,1642,Max bank,27920514,3597
31816,1644,Trinity Bank,89781009,2534
31817,1644,PPF Bank,76071583,1022
31818,1644,Moneta Money Bank,66140669,17
31819,1645,Trinity Bank,64568751,9078
31820,1646,Bank Creditas,80997341,6521
31821,1646,Fio bank ,99677460,1651
31822,1647,Czech export bank,55010729,2412
31823,1647,Moneta Money Bank,78795104,1199
31824,1647,Air Bank,39877331,12
31825,1650,PPF Bank,90931999,3649
31826,1650,Czech export bank,60317361,9100
31827,1651,PPF Bank,71805852,1581.7
31828,1652,Hypotecni bank,88888269,3422
31829,1653,Trinity Bank,37755870,4656
31830,1655,PPF Bank,20809352,4277
31831,1655,Moneta Money Bank,90691631,3827
31832,1656,PPF Bank,73249953,3954.3
31833,1656,Air Bank,10182565,12113
31834,1657,Czech export bank,7076365,2156
31835,1658,Max bank,35897404,1950
31836,1658,Kameron bank,35908234,172
31837,1659,Fio bank ,20080882,2806
31838,1660,Czech export bank,50701344,2372.6
31843,1662,Max bank,28918445,9626
31844,1663,Fio bank ,95733749,2220
31845,1663,PPF Bank,38020986,420
31846,1664,Max bank,6438845,5454
31847,1665,Trinity Bank,15931928,1578
31848,1666,Kameron bank,31104207,2164
31849,1668,PPF Bank,84733837,3275
31850,1669,Max bank,35302007,5562
31851,1670,Hypotecni bank,84970950,1242
31852,1670,Fio bank ,66763526,1312
31853,1671,Kameron bank,10778803,2507
31854,1671,Air Bank,17247677,502
31855,1672,Bank Creditas,9213483,3898
31856,1673,Kameron bank,20515662,2447
31857,1674,Hypotecni bank,74642348,3804
31858,1675,Moneta Money Bank,17588830,2125
31861,1677,PPF Bank,52726864,5530
31862,1678,PPF Bank,72718292,2952
31863,1678,Czech export bank,54732525,1778
31864,1679,Bank Creditas,49590080,5087
31865,1680,Fio bank ,16704351,5955
31866,1681,Max bank,8172750,8550
31867,1681,Kameron bank,76300596,6
31868,1681,Air Bank,66121870,1032
31869,1683,Hypotecni bank,63649123,1342
31870,1683,Max bank,73280399,3239
31871,1683,UniCredit Bank,25822711,345
31872,1684,Moneta Money Bank,35036838,2123
31873,1685,Bank Creditas,17528325,7968
31874,1686,Max bank,27540904,1532
31875,1686,Air Bank,74546420,1225
31877,1688,Czech export bank,80142312,2249
31878,1689,UniCredit Bank,89019840,2128
31879,1690,Air Bank,11582345,3311
31880,1691,Trinity Bank,22764325,720
31881,1691,Fio bank ,60282856,1214
31884,1693,Hypotecni bank,14131403,2482
31885,1693,Kameron bank,38757246,11276
31886,1695,Kameron bank,53282368,14658
31887,1696,Fio bank ,41205018,2159
31888,1697,Fio bank ,38106852,408
31889,1697,Kameron bank,30674797,1778
31890,1697,J&T Bank ,36977207,35
31891,1698,Max bank,6397009,9642
31892,1698,J&T Bank ,30528074,3943
31893,1699,PPF Bank,62475007,3463
31894,1699,Trinity Bank,2504826,19
31895,1700,Kameron bank,93968033,6765
31896,1701,Bank Creditas,90327703,4425.3
31897,1701,UniCredit Bank,99692040,7571
31898,1702,Fio bank ,43392902,4689
31899,1703,J&T Bank ,73302203,3554
31900,1704,Raiffeisen bank,36175376,3285
31901,1705,Raiffeisen bank,33791291,5502
31902,1706,Fio bank ,67938715,2058
31903,1707,Air Bank,25559365,1196.9
31904,1707,Raiffeisen bank,16216141,7830
31905,1708,PPF Bank,89942037,4519
31906,1708,Hypotecni bank,62805408,3339
31907,1709,UniCredit Bank,20695013,3227
31908,1710,Bank Creditas,17466086,2071
31909,1711,Raiffeisen bank,38527757,183
31910,1711,Raiffeisen bank,75510221,188
31911,1711,J&T Bank ,58891451,2158
31912,1712,Hypotecni bank,3848445,1626
31913,1714,UniCredit Bank,79335272,3028
31914,1716,Czech export bank,39169329,3575
31915,1716,Bank Creditas,972009,1032
31916,1717,Bank Creditas,11458802,2500
31917,1718,J&T Bank ,9266335,7178
31918,1718,Kameron bank,69613939,14456
31919,1719,Max bank,80013709,2768
31920,1722,Trinity Bank,3686994,4472
31921,1723,Kameron bank,25436383,1092
31922,1723,Air Bank,10030848,3904
31923,1723,Moneta Money Bank,36498862,4676
31924,1723,Bank Creditas,47622954,8
31925,1724,Fio bank ,97682117,1604
31926,1726,Kameron bank,99886172,4438
31927,1726,Czech export bank,61997002,2082
31928,1726,Trinity Bank,89946835,74
31929,1726,Max bank,65941238,115
31930,1727,Fio bank ,62198191,1794
31931,1727,Trinity Bank,22698265,1093
31932,1727,Bank Creditas,4687321,3723
31933,1728,Czech export bank,84701668,4954
31934,1729,Air Bank,10198331,6554
31935,1730,Hypotecni bank,42885518,1978
31936,1731,Fio bank ,29816907,2631
31937,1732,Hypotecni bank,69793838,8050
31938,1733,Max bank,52269470,3126
31939,1733,Max bank,57563334,5808
31940,1734,Max bank,77629792,9431
31941,1736,UniCredit Bank,76685434,3666
31942,1737,Moneta Money Bank,66021996,3103
31943,1737,Fio bank ,67832314,2329
31944,1738,UniCredit Bank,79240321,1998
31945,1739,Moneta Money Bank,76534843,9979
31946,1740,Hypotecni bank,75491714,2713
31947,1741,PPF Bank,79026174,2366
31948,1742,PPF Bank,12537497,3827
31949,1743,Trinity Bank,61555409,2279
31950,1744,Raiffeisen bank,26504409,3317
31951,1747,UniCredit Bank,87503873,871
31952,1747,UniCredit Bank,40159267,1118
31956,1749,Kameron bank,64197915,4560.8
31957,1749,UniCredit Bank,42665183,9678
31958,1750,UniCredit Bank,37446361,4028
31959,1750,Czech export bank,16547310,5517
31964,1756,Moneta Money Bank,88401656,6307
31965,1758,PPF Bank,45051741,9384
31966,1758,Bank Creditas,56174659,355
31967,1759,Trinity Bank,39091742,1856
31968,1759,Hypotecni bank,8029026,1866
31969,1760,Moneta Money Bank,58458250,1458
31970,1760,Hypotecni bank,63081288,251
31971,1761,Kameron bank,93704944,3048
31972,1761,Trinity Bank,69640517,3407
31973,1761,Bank Creditas,75990485,294
31974,1762,J&T Bank ,73894780,853
31975,1762,Fio bank ,49858301,3352
31976,1762,UniCredit Bank,87955689,1972
31977,1762,Fio bank ,76073628,6893
31978,1763,Max bank,70918726,1146
31979,1763,Fio bank ,52545648,5539
31980,1764,J&T Bank ,31592887,5270
31981,1765,Trinity Bank,89295994,2011
31982,1766,Raiffeisen bank,85209738,4353
31983,1766,Trinity Bank,6482232,43
31984,1766,Air Bank,88636147,49
31985,1766,Czech export bank,41643542,2390
31986,1766,J&T Bank ,41536575,501
31987,1767,Bank Creditas,54714965,2266
31988,1767,Raiffeisen bank,65165352,1523
31989,1767,PPF Bank,83130889,1040
31990,1770,Trinity Bank,27800739,8351
31991,1771,Moneta Money Bank,38500511,3052
31992,1772,Hypotecni bank,51707452,5633
31993,1772,PPF Bank,88971179,11994
31994,1773,Bank Creditas,35383325,2877
31995,1774,Kameron bank,60821378,2170
31996,1775,Fio bank ,25300705,2343
31997,1776,Air Bank,86032962,5710
31998,1776,Hypotecni bank,80855452,1800
31999,1777,Air Bank,22132706,1240
32000,1777,Kameron bank,64771890,1418
32001,1777,Kameron bank,96171360,1657
32002,1778,Air Bank,55264913,3432
32003,1779,Raiffeisen bank,92837720,3023
32004,1779,Trinity Bank,47371226,1230
32005,1779,PPF Bank,7877719,61
32006,1780,Max bank,76511865,5429
32007,1782,Trinity Bank,99716561,3231
32008,1783,Trinity Bank,7060194,6003
32009,1784,Trinity Bank,14724040,1785
32010,1785,PPF Bank,39795231,1722
32011,1786,Fio bank ,45089298,8818
32012,1787,Trinity Bank,8468449,8033.2
32014,1790,Raiffeisen bank,20001995,2096
32015,1790,Bank Creditas,2797884,1935
32016,1791,Bank Creditas,62828624,6956
32017,1792,PPF Bank,49249744,1712
32018,1793,PPF Bank,77564143,5182
32019,1793,Bank Creditas,32010120,1345
32020,1794,Bank Creditas,3015161,2867
32021,1794,UniCredit Bank,76406907,1890
32022,1794,J&T Bank ,95064234,198
32023,1794,PPF Bank,75616937,47
32024,1795,UniCredit Bank,78194093,3850
32025,1796,Max bank,5695713,1809
32026,1796,Kameron bank,33720845,1228
32027,1797,J&T Bank ,18348533,3835
32028,1797,Bank Creditas,92369353,4015
32029,1798,Kameron bank,9787851,2602
32030,1798,UniCredit Bank,65253668,1687
32031,1798,Air Bank,15383804,4316
32032,1799,UniCredit Bank,72883474,2514
32033,1800,Raiffeisen bank,54079008,5103
32034,1800,Trinity Bank,27750283,1643
32035,1801,Czech export bank,33671474,4610
32036,1801,Fio bank ,49547737,4167
32037,1801,Air Bank,80957543,3419
32038,1801,Kameron bank,73968469,956
32039,1802,Max bank,57112502,1112
32040,1802,J&T Bank ,33883029,1396
32041,1803,Kameron bank,29663437,1474
32042,1803,Air Bank,14515853,829
32043,1805,Air Bank,56198263,2693
32044,1805,Czech export bank,38994044,3110
