CUSTOMER_ID,CUSTOMER_NAME,COUNTRY,LOYALTY_TIER,TOTAL_PURCHASE
2738,Sneha Kapoor,USA,Platinum,12358
2739,Olivia Patel,Australia,Gold,4855
2740,Michael Joshi,Australia,Bronze,11735
2741,Olivia Kapoor,India,Platinum,4565
2742,Vikram Verma,USA,Gold,13793
2743,Olivia Lewis,USA,Gold,7689
2744,Olivia Lewis,Singapore,Silver,8280
2745,Priya Verma,USA,Platinum,823
2746,Sara Lewis,USA,Bronze,8525
2747,Amit Lewis,Singapore,Bronze,9653
2748,John Joshi,Singapore,Platinum,14729
2749,Amit Verma,Canada,Silver,10781
2750,Michael Kapoor,Germany,Platinum,1628
2751,Priya Wilson,Germany,Bronze,11176
2752,Sneha Singh,Australia,Bronze,12650
2753,Rajat Wilson,USA,Bronze,10691
2754,Sneha Wilson,India,Platinum,4241
2755,Ananya Verma,Australia,Gold,696
2756,Michael Joshi,Canada,Platinum,3156
2757,Rajat Wilson,India,Gold,7301
2758,Vikram Singh,India,Platinum,8815
2759,Rajat Joshi,India,Bronze,4738
2760,Amit Patel,Australia,Gold,9451
2761,Michael Brown,Germany,Platinum,9342
2762,John Brown,UK,Bronze,2603
2763,Sneha Wilson,USA,Silver,11043
2764,John Wilson,Canada,Silver,3413
2765,Sneha Taylor,Canada,Gold,14988
2766,Priya Kapoor,Singapore,Platinum,8771
2767,Priya Brown,UK,Silver,11742
2768,Amit Taylor,Germany,Silver,10454
2769,John Lewis,Singapore,Bronze,7426
2770,Olivia Taylor,India,Bronze,9925
2771,Priya Brown,Canada,Gold,5792
2772,Vikram Kapoor,Canada,Platinum,7313
2773,Sara Lewis,USA,Silver,10738
2774,Ananya Kapoor,Canada,Silver,12129
2775,Ananya Kapoor,Canada,Silver,12771
2776,Michael Singh,India,Gold,8222
2777,Rajat Singh,Singapore,Platinum,5268
2778,Priya Singh,Australia,Gold,2039
2779,John Lewis,Canada,Silver,9556
2780,Michael Taylor,Singapore,Platinum,4996
2781,Rajat Singh,Germany,Silver,11129
2782,Rajat Kapoor,UK,Gold,5783
2783,Rajat Taylor,Canada,Bronze,11770
2784,Olivia Wilson,Germany,Bronze,1635
2785,Olivia Patel,Germany,Platinum,2532
2786,Olivia Patel,Singapore,Platinum,13262
2787,John Brown,USA,Platinum,10591
2788,Vikram Verma,Australia,Bronze,14965
2789,John Taylor,Australia,Bronze,7819
2790,Michael Joshi,India,Platinum,8151
2791,Sneha Verma,Canada,Gold,3028
2792,Amit Verma,Canada,Gold,9872
2793,John Patel,Australia,Silver,7014
2794,Olivia Sharma,Canada,Silver,13712
2795,Priya Taylor,India,Gold,8190
2796,John Kapoor,Canada,Platinum,5729
2797,Amit Verma,Australia,Silver,7358
2798,Olivia Verma,India,Silver,5484
2799,Olivia Verma,USA,Gold,8212
2800,Priya Wilson,UK,Bronze,12504
2801,Sara Patel,USA,Gold,8297
2802,Olivia Lewis,Germany,Bronze,1817
2803,Sara Wilson,USA,Silver,12796
2804,Rajat Wilson,India,Silver,13879
2805,Priya Singh,Singapore,Bronze,9449
2806,Priya Kapoor,USA,Silver,5636
2807,Sneha Brown,USA,Gold,7003
2808,Sara Joshi,UK,Platinum,14163
2809,Sneha Patel,Canada,Platinum,10331
2810,Amit Patel,USA,Gold,10034
2811,Sara Kapoor,USA,Platinum,12189
2812,Priya Taylor,USA,Platinum,7169
2813,Rajat Verma,USA,Platinum,3101
2814,Amit Brown,Australia,Silver,5577
2815,Ananya Brown,USA,Bronze,3291
2816,Olivia Brown,USA,Silver,9462
2817,Sneha Kapoor,USA,Gold,5157
2818,Ananya Singh,USA,Platinum,2223
2819,Sara Singh,Canada,Silver,11599
2820,Michael Brown,India,Gold,9902
2821,Ananya Lewis,Germany,Silver,11579
2822,Vikram Verma,Singapore,Bronze,9352
2823,Ananya Verma,India,Platinum,3535
2824,John Taylor,India,Bronze,2151
2825,Vikram Kapoor,Singapore,Platinum,3228
2826,Priya Singh,Germany,Silver,8800
2827,Ananya Singh,UK,Platinum,14009
2828,Olivia Taylor,India,Platinum,4101
2829,John Patel,USA,Silver,6916
2830,Amit Kapoor,Germany,Platinum,14003
2831,Amit Patel,Singapore,Platinum,11300
2832,Ananya Joshi,Singapore,Bronze,7235
2833,Amit Singh,Singapore,Platinum,3662
2834,Vikram Verma,Australia,Bronze,11339
2835,Priya Wilson,UK,Platinum,2431
2836,Michael Kapoor,Canada,Gold,734
2837,Olivia Singh,USA,Gold,11894
2838,Amit Patel,USA,Platinum,13277
2839,Amit Sharma,UK,Bronze,8268
2840,John Wilson,USA,Gold,4993
2841,Priya Lewis,UK,Platinum,6361
2842,Vikram Sharma,UK,Platinum,14554
2843,Olivia Brown,Singapore,Bronze,5791
2844,Priya Kapoor,Canada,Bronze,3101
2845,John Singh,Germany,Platinum,3855
2846,John Singh,India,Bronze,8070
2847,Vikram Singh,Canada,Gold,9229
2848,Amit Kapoor,Australia,Bronze,1429
2849,Sara Wilson,USA,Gold,14746
2850,Rajat Brown,Canada,Bronze,1249
2851,John Verma,India,Silver,12222
2852,Michael Taylor,Canada,Bronze,3786
2853,Michael Joshi,USA,Silver,670
2854,Michael Kapoor,Singapore,Silver,8657
2855,Vikram Wilson,Singapore,Gold,2992
2856,Sara Joshi,USA,Silver,5503
2857,Michael Kapoor,Australia,Bronze,5070
2858,John Brown,Australia,Silver,9048
2859,Priya Wilson,Canada,Bronze,5144
2860,Michael Lewis,Canada,Gold,7419
2861,Olivia Wilson,Germany,Platinum,631
2862,Olivia Taylor,Canada,Platinum,2217
2863,Amit Lewis,India,Gold,3888
2864,Priya Taylor,India,Bronze,6014
2865,Ananya Kapoor,Germany,Platinum,2036
2866,Amit Patel,Germany,Silver,4998
2867,Ananya Verma,Germany,Platinum,11001
2868,Michael Kapoor,Australia,Silver,10075
2869,Rajat Patel,India,Bronze,10509
2870,John Joshi,Germany,Bronze,10533
2871,Priya Taylor,Singapore,Bronze,14683
2872,Priya Patel,Germany,Bronze,8315
2873,Rajat Kapoor,Canada,Bronze,5519
2874,Olivia Joshi,Germany,Gold,8070
2875,Ananya Patel,UK,Platinum,4133
2876,Olivia Joshi,USA,Silver,12451
2877,Vikram Joshi,Singapore,Bronze,12666
2878,Ananya Wilson,Singapore,Gold,7080
2879,Sneha Singh,India,Silver,14133
2880,Ananya Brown,India,Bronze,5002
2881,Olivia Taylor,India,Platinum,9441
2882,Priya Brown,Germany,Gold,14028
2883,Vikram Lewis,Canada,Bronze,12904
2884,Ananya Brown,Canada,Bronze,2435
2885,Vikram Verma,Germany,Gold,14617
2886,Sara Verma,Germany,Silver,7883
2887,Michael Wilson,Canada,Platinum,2121
2888,John Patel,USA,Silver,4819
2889,Sneha Sharma,Canada,Gold,659
2890,Priya Sharma,UK,Silver,5202
2891,Amit Kapoor,Canada,Bronze,6921
2892,Olivia Sharma,Australia,Platinum,9099
2893,Amit Wilson,UK,Bronze,13355
2894,John Kapoor,Germany,Platinum,11478
2895,Sneha Taylor,Australia,Gold,10399
2896,Olivia Wilson,India,Platinum,12819
2897,Priya Joshi,Singapore,Gold,4155
2898,John Wilson,UK,Platinum,6772
2899,Vikram Brown,UK,Gold,14445
2900,John Brown,UK,Gold,5676
2901,Rajat Patel,Germany,Bronze,11316
2902,Sneha Kapoor,Singapore,Silver,1744
2903,Ananya Brown,Canada,Bronze,6504
2904,Olivia Sharma,India,Platinum,14986
2905,Olivia Kapoor,Singapore,Bronze,8284
2906,Amit Patel,UK,Gold,3628
2907,Olivia Lewis,India,Platinum,11244
2908,Ananya Lewis,India,Gold,10416
2909,Rajat Kapoor,UK,Platinum,3671
2910,Vikram Patel,Germany,Bronze,9284
2911,Ananya Lewis,Singapore,Bronze,4529
2912,Sneha Joshi,Canada,Platinum,11918
2913,Michael Lewis,India,Gold,12642
2914,Olivia Sharma,UK,Gold,10155
2915,Sara Patel,Germany,Silver,3184
2916,Sara Lewis,India,Platinum,11920
2917,Vikram Patel,India,Bronze,6745
2918,Ananya Joshi,Canada,Bronze,8123
2919,Sara Joshi,Singapore,Platinum,9977
2920,Priya Kapoor,India,Platinum,11167
2921,John Verma,Australia,Gold,9764
2922,Michael Joshi,Australia,Bronze,661
2923,John Singh,India,Platinum,3876
2924,Sara Sharma,Australia,Gold,10505
2925,Vikram Singh,UK,Bronze,4058
2926,Sneha Joshi,Germany,Bronze,14332
2927,Rajat Kapoor,Singapore,Platinum,9877
2928,Ananya Singh,India,Silver,2948
2929,Michael Verma,UK,Platinum,891
2930,Ananya Patel,UK,Gold,14760
2931,Sneha Wilson,UK,Platinum,2644
2932,Michael Patel,UK,Platinum,12541
2933,Priya Kapoor,UK,Bronze,6290
2934,Ananya Wilson,Germany,Bronze,12585
2935,Sara Kapoor,Singapore,Silver,7540
2936,Michael Wilson,USA,Platinum,6521
2937,Michael Joshi,India,Bronze,4416
2938,Priya Joshi,UK,Silver,7583
2939,Michael Verma,Canada,Platinum,4663
2940,Amit Brown,India,Platinum,9829
2941,John Sharma,Germany,Bronze,6049
2942,Olivia Joshi,India,Gold,627
2943,Vikram Brown,USA,Bronze,9573
2944,Sara Taylor,Germany,Platinum,2001
2945,Ananya Joshi,Germany,Platinum,12233
2946,Ananya Verma,India,Silver,7720
2947,Sara Joshi,Canada,Bronze,10004
2948,Olivia Verma,Canada,Silver,2122
2949,Rajat Singh,USA,Silver,6747
2950,Vikram Sharma,Canada,Gold,14780
2951,John Singh,Australia,Platinum,6919
2952,Priya Joshi,USA,Platinum,1824
2953,Michael Sharma,USA,Silver,10705
2954,Priya Lewis,UK,Gold,2226
2955,Olivia Verma,Germany,Bronze,6824
2956,Rajat Taylor,UK,Silver,7010
2957,Michael Singh,Germany,Gold,14832
2958,John Sharma,India,Gold,3519
2959,Olivia Verma,India,Silver,6990
2960,Vikram Lewis,India,Bronze,11198
2961,Olivia Kapoor,Germany,Bronze,11777
2962,Michael Singh,India,Silver,5912
2963,Sneha Kapoor,Canada,Bronze,5782
2964,Vikram Joshi,Singapore,Platinum,1552
2965,Sneha Kapoor,USA,Platinum,14341
2966,John Joshi,Germany,Platinum,12364
2967,Priya Joshi,Singapore,Platinum,3265
2968,Olivia Singh,India,Bronze,2465
2969,Sara Brown,UK,Bronze,6484
2970,Olivia Brown,Germany,Platinum,2779
2971,Priya Sharma,Singapore,Platinum,11463
2972,Michael Verma,USA,Bronze,4711
2973,John Lewis,Canada,Platinum,6381
2974,John Verma,India,Bronze,2262
2975,Olivia Sharma,USA,Gold,7072
2976,Amit Brown,Singapore,Gold,6444
2977,Amit Sharma,Australia,Gold,5872
2978,Amit Taylor,Germany,Platinum,6297
2979,Vikram Wilson,India,Gold,1983
2980,Sara Sharma,Canada,Platinum,12174
2981,Ananya Brown,Germany,Gold,5172
2982,Priya Verma,Germany,Gold,2088
2983,John Verma,Germany,Gold,2381
2984,Vikram Kapoor,Canada,Bronze,4857
2985,Sara Sharma,Singapore,Bronze,1600
2986,Olivia Lewis,India,Silver,10929
2987,Ananya Taylor,UK,Silver,3642
2988,Olivia Verma,Singapore,Silver,4042
2989,Sara Singh,Australia,Gold,10477
2990,Rajat Patel,Singapore,Silver,12233
2991,Amit Kapoor,USA,Gold,14951
2992,Ananya Wilson,USA,Bronze,5874
2993,Rajat Kapoor,Australia,Bronze,4483
2994,Sara Patel,Canada,Bronze,1623
2995,Sara Lewis,Australia,Gold,10707
2996,John Singh,Canada,Silver,10038
2997,Michael Verma,India,Gold,13497
2998,Olivia Lewis,Canada,Bronze,10744
2999,Vikram Brown,Singapore,Silver,8608
3000,Vikram Kapoor,Canada,Platinum,11366
3001,Priya Sharma,Canada,Platinum,10932
3002,John Verma,Singapore,Gold,5694
3003,Olivia Verma,Singapore,Bronze,13764
3004,Priya Wilson,USA,Bronze,14913
3005,Michael Kapoor,Singapore,Gold,11630
3006,Sneha Taylor,Australia,Platinum,4301
3007,Sara Kapoor,India,Platinum,12089
3008,Ananya Verma,USA,Gold,5600
3009,Amit Sharma,Canada,Silver,14392
3010,John Joshi,Canada,Silver,6958
3011,Vikram Brown,Canada,Gold,6059
3012,Priya Brown,Germany,Bronze,9065
3013,Priya Wilson,Germany,Silver,12553
3014,Sara Kapoor,India,Bronze,7040
3015,Michael Kapoor,Singapore,Platinum,7893
3016,Amit Taylor,India,Bronze,684
3017,Vikram Brown,India,Gold,8291
3018,Sneha Kapoor,Germany,Platinum,8773
3019,Olivia Kapoor,Canada,Bronze,4183
3020,Michael Patel,UK,Gold,10480
3021,Amit Wilson,Singapore,Platinum,11565
3022,John Kapoor,Australia,Bronze,1102
3023,Ananya Patel,UK,Bronze,9120
3024,Rajat Lewis,USA,Platinum,10219
3025,Sneha Kapoor,Germany,Platinum,5842
3026,John Patel,Canada,Silver,12842
3027,Michael Taylor,Germany,Platinum,9032
3028,Ananya Brown,India,Platinum,11656
3029,Amit Brown,Singapore,Platinum,10380
3030,Rajat Verma,Germany,Bronze,2619
3031,Sara Sharma,Germany,Bronze,8423
3032,Priya Patel,Germany,Gold,7499
3033,Vikram Patel,India,Platinum,6989
3034,Vikram Kapoor,USA,Gold,7800
3035,Michael Brown,Australia,Platinum,9560
3036,Michael Brown,UK,Silver,13775
3037,Sneha Verma,Australia,Bronze,1119
3038,Sneha Joshi,Singapore,Bronze,3429
3039,Rajat Brown,Singapore,Bronze,1613
3040,Vikram Joshi,UK,Bronze,4872
3041,Michael Patel,Germany,Bronze,5144
3042,Sara Singh,Canada,Gold,11486
3043,Michael Taylor,Canada,Gold,12130
3044,Amit Singh,Canada,Silver,867
3045,John Brown,Germany,Gold,10448
3046,Olivia Singh,Germany,Platinum,7499
3047,John Wilson,Germany,Platinum,10620
3048,Priya Sharma,India,Gold,3205
3049,Amit Verma,India,Bronze,7820
3050,Sneha Verma,USA,Platinum,12313
3051,Ananya Joshi,USA,Gold,3459
3052,Michael Lewis,UK,Bronze,1593
3053,Amit Singh,USA,Platinum,4962
3054,Ananya Lewis,Germany,Bronze,14663
3055,Amit Singh,USA,Silver,5089
3056,Sara Joshi,Canada,Platinum,7319
3057,Olivia Sharma,Germany,Bronze,2084
3058,Priya Singh,UK,Gold,8327
3059,Michael Singh,UK,Bronze,3643
3060,Sara Joshi,Canada,Gold,6195
3061,Olivia Sharma,Singapore,Bronze,4470
3062,Michael Patel,India,Platinum,11781
3063,Sneha Lewis,Australia,Gold,12062
3064,Amit Sharma,Australia,Platinum,4343
3065,Sneha Taylor,UK,Bronze,7914
3066,Rajat Sharma,USA,Silver,2874
3067,Amit Lewis,Germany,Platinum,713
3068,Rajat Wilson,UK,Silver,5571
3069,John Singh,Singapore,Platinum,14452
3070,Priya Singh,Canada,Platinum,4543
3071,Vikram Kapoor,India,Gold,13428
3072,Rajat Wilson,Australia,Bronze,5639
3073,Amit Patel,Germany,Bronze,8942
3074,Olivia Kapoor,Australia,Gold,2042
3075,Vikram Verma,Singapore,Platinum,2265
3076,Ananya Lewis,Germany,Platinum,7071
3077,Sara Lewis,Singapore,Gold,593
3078,Rajat Verma,Canada,Silver,1344
3079,Sara Brown,Singapore,Bronze,660
3080,Sara Singh,Singapore,Silver,7379
3081,Sneha Wilson,Canada,Silver,1511
3082,John Patel,Australia,Bronze,12312
3083,Sara Kapoor,UK,Gold,13954
3084,Michael Brown,Australia,Bronze,1097
3085,Olivia Lewis,India,Gold,2806
3086,Sara Singh,UK,Bronze,3471
3087,Olivia Taylor,Singapore,Bronze,3007
3088,John Sharma,Canada,Gold,2020
3089,Sneha Verma,UK,Platinum,11327
3090,Olivia Taylor,UK,Bronze,6319
3091,Rajat Brown,Singapore,Gold,7541
3092,Amit Taylor,India,Bronze,14131
3093,Priya Taylor,USA,Platinum,2817
3094,Sara Singh,USA,Platinum,6161
3095,Ananya Brown,Singapore,Bronze,3842
3096,Sara Patel,India,Gold,12280
3097,John Kapoor,Australia,Silver,1755
3098,Sneha Patel,Australia,Bronze,11827
3099,Sneha Brown,Germany,Platinum,8167
3100,Amit Verma,UK,Bronze,5045
3101,Amit Sharma,Australia,Silver,6569
3102,Rajat Brown,Germany,Gold,7722
3103,Michael Verma,UK,Silver,11991
3104,Amit Wilson,Singapore,Bronze,565
3105,Michael Taylor,Australia,Platinum,13337
3106,John Patel,Germany,Silver,8740
3107,Rajat Brown,Germany,Silver,3119
3108,Rajat Sharma,India,Bronze,5588
3109,Amit Brown,Australia,Silver,3436
3110,Olivia Kapoor,Singapore,Bronze,3802
3111,Michael Brown,India,Gold,8883
3112,Michael Wilson,Australia,Platinum,8942
3113,Priya Verma,India,Platinum,13729
3114,Vikram Taylor,USA,Silver,2481
3115,Priya Joshi,Germany,Gold,14965
3116,John Brown,Singapore,Gold,7412
3117,Priya Taylor,India,Silver,14824
3118,Ananya Taylor,India,Gold,3161
3119,John Taylor,USA,Silver,761
3120,Sara Lewis,Germany,Platinum,11405
3121,Vikram Patel,Germany,Silver,9412
3122,Sneha Kapoor,UK,Gold,13203
3123,Priya Joshi,Australia,Silver,7643
3124,Amit Lewis,USA,Silver,9971
3125,Vikram Taylor,UK,Bronze,9054
3126,Rajat Taylor,Singapore,Platinum,504
3127,Olivia Patel,Singapore,Platinum,9164
3128,Rajat Kapoor,Germany,Platinum,5231
3129,Sneha Kapoor,USA,Bronze,4272
3130,Rajat Sharma,India,Bronze,2531
3131,Vikram Sharma,India,Bronze,4743
3132,Olivia Wilson,USA,Silver,8351
3133,Michael Verma,Canada,Gold,3281
3134,Olivia Singh,Australia,Gold,7049
3135,Priya Patel,USA,Silver,5616
3136,Ananya Wilson,India,Silver,11982
3137,Ananya Sharma,Germany,Gold,7325
3138,Olivia Joshi,USA,Bronze,14589
3139,Amit Singh,Germany,Platinum,14658
3140,Amit Joshi,Australia,Silver,4162
3141,Michael Taylor,USA,Platinum,13423
3142,Rajat Sharma,Germany,Platinum,1586
3143,Vikram Wilson,India,Gold,759
3144,Michael Sharma,Germany,Silver,14161
3145,Ananya Joshi,Canada,Platinum,9492
3146,Priya Lewis,Canada,Platinum,5382
3147,John Sharma,Canada,Silver,2884
3148,Vikram Wilson,Singapore,Bronze,9452
3149,Sneha Brown,Germany,Platinum,1181
3150,Michael Joshi,Germany,Silver,14822
3151,Michael Joshi,Germany,Silver,4019
3152,Sara Joshi,India,Gold,9868
3153,Vikram Brown,USA,Bronze,9073
3154,Vikram Lewis,UK,Bronze,7922
3155,Olivia Singh,USA,Bronze,4354
3156,Ananya Patel,Australia,Gold,4424
3157,Vikram Singh,UK,Gold,6787
3158,Amit Taylor,USA,Silver,1265
3159,Amit Verma,Singapore,Gold,10743
3160,Ananya Wilson,UK,Platinum,1433
3161,Sneha Singh,USA,Platinum,9300
3162,Sneha Kapoor,India,Gold,12965
3163,Vikram Taylor,Australia,Bronze,1636
3164,Priya Lewis,Australia,Silver,7851
3165,John Verma,Australia,Gold,5374
3166,Sneha Kapoor,Canada,Silver,14253
3167,Sara Lewis,India,Platinum,7445
3168,Sneha Lewis,Canada,Platinum,7812
3169,Sneha Taylor,Canada,Bronze,1359
3170,Rajat Verma,Singapore,Bronze,11590
3171,Vikram Brown,Australia,Gold,11208
3172,Vikram Wilson,India,Platinum,13644
3173,Rajat Wilson,Canada,Platinum,3270
3174,Rajat Wilson,USA,Bronze,6844
3175,Priya Taylor,Singapore,Bronze,12347
3176,Priya Verma,Germany,Platinum,11089
3177,Priya Joshi,Canada,Gold,7776
3178,Michael Joshi,Australia,Silver,1021
3179,Michael Verma,UK,Gold,2892
3180,Ananya Sharma,UK,Platinum,11588
3181,John Singh,Canada,Silver,8143
3182,Ananya Taylor,Germany,Platinum,3979
3183,Rajat Sharma,India,Bronze,12429
3184,Olivia Brown,Canada,Bronze,5298
3185,Amit Verma,India,Bronze,14509
3186,Ananya Patel,USA,Platinum,5731
3187,Olivia Patel,India,Bronze,4248
3188,Vikram Wilson,Australia,Bronze,12063
3189,Ananya Joshi,Singapore,Gold,9095
3190,Rajat Joshi,Canada,Platinum,6940
3191,Michael Verma,Canada,Gold,7227
3192,Vikram Taylor,USA,Bronze,7794
3193,Vikram Singh,Germany,Platinum,1333
3194,Vikram Patel,India,Gold,3309
3195,Vikram Patel,USA,Silver,633
3196,John Joshi,UK,Bronze,8600
3197,Sara Lewis,India,Platinum,3172
3198,Sara Wilson,Singapore,Platinum,3540
3199,Olivia Singh,UK,Bronze,13479
3200,Ananya Wilson,UK,Platinum,12236
3201,Vikram Taylor,India,Gold,693
3202,Michael Singh,India,Platinum,6143
3203,Amit Taylor,Australia,Silver,8245
3204,Priya Patel,Singapore,Gold,7650
3205,Michael Lewis,India,Gold,12310
3206,Rajat Verma,USA,Silver,10919
3207,John Patel,Canada,Gold,3837
3208,Sneha Joshi,USA,Gold,8567
3209,Vikram Verma,Singapore,Platinum,5426
3210,Sneha Brown,Australia,Gold,12624
3211,Ananya Verma,Canada,Platinum,2951
3212,Sneha Taylor,USA,Bronze,11622
3213,Michael Kapoor,Australia,Platinum,10265
3214,Sneha Singh,USA,Platinum,7377
3215,Sara Taylor,UK,Bronze,3749
3216,Sneha Brown,Singapore,Silver,10133
3217,John Brown,Canada,Silver,9063
3218,Vikram Sharma,India,Gold,4893
3219,Olivia Joshi,USA,Platinum,7653
3220,Priya Singh,Singapore,Bronze,7876
3221,Amit Singh,USA,Silver,6582
3222,Rajat Kapoor,USA,Bronze,11147
3223,Vikram Brown,USA,Platinum,10307
3224,Ananya Wilson,Singapore,Gold,1617
3225,Sara Brown,Singapore,Silver,4227
3226,John Wilson,Singapore,Platinum,8095
3227,Michael Lewis,Singapore,Gold,2631
3228,John Kapoor,India,Platinum,2377
3229,Sneha Brown,Australia,Gold,578
3230,Sara Verma,Australia,Gold,1806
3231,Amit Lewis,Canada,Silver,4429
3232,Vikram Wilson,India,Bronze,10319
3233,Vikram Joshi,UK,Gold,8644
3234,Vikram Verma,India,Silver,4052
3235,Michael Sharma,Germany,Platinum,13968
3236,Priya Verma,India,Gold,8174
3237,John Kapoor,Germany,Gold,9524
3238,Vikram Verma,Canada,Platinum,11214
3239,Ananya Brown,UK,Gold,6248
3240,Vikram Kapoor,UK,Silver,1652
3241,Rajat Taylor,USA,Silver,11457
3242,Michael Singh,India,Silver,9951
3243,Vikram Taylor,UK,Gold,2158
3244,Ananya Patel,UK,Bronze,5126
3245,Sara Singh,Singapore,Bronze,10210
3246,John Verma,Germany,Gold,14495
3247,John Kapoor,Australia,Silver,1813
3248,Ananya Brown,Australia,Platinum,8793
3249,Michael Wilson,Germany,Silver,3053
3250,Rajat Wilson,Canada,Platinum,14042
3251,Rajat Wilson,Germany,Gold,11031
3252,Rajat Sharma,Canada,Silver,13423
3253,Priya Patel,UK,Platinum,14722
3254,Michael Brown,USA,Bronze,5010
3255,Ananya Taylor,Canada,Bronze,8610
3256,Vikram Singh,USA,Silver,11249
3257,Rajat Kapoor,Singapore,Platinum,4737
3258,John Singh,India,Silver,8952
3259,Olivia Kapoor,UK,Gold,12289
3260,Sara Brown,UK,Silver,9896
3261,Rajat Verma,Canada,Platinum,8952
3262,Olivia Verma,USA,Bronze,10877
3263,Rajat Lewis,USA,Bronze,9650
3264,Vikram Brown,Australia,Platinum,8764
3265,Sneha Verma,Germany,Bronze,1368
3266,Amit Taylor,India,Bronze,6456
3267,Ananya Wilson,Australia,Gold,6126
3268,Olivia Verma,Germany,Silver,3848
3269,Priya Joshi,Canada,Platinum,6917
3270,Ananya Sharma,Canada,Gold,4988
3271,Olivia Singh,UK,Platinum,1226
3272,Sara Brown,USA,Silver,9634
3273,Sara Taylor,Australia,Gold,5828
3274,John Singh,Australia,Silver,14323
3275,Michael Joshi,Germany,Platinum,10205
3276,Ananya Lewis,UK,Platinum,6825
3277,Ananya Patel,Australia,Bronze,8020
3278,Sara Brown,Singapore,Silver,1397
3279,Priya Taylor,USA,Bronze,6415
3280,Sneha Wilson,Canada,Silver,7857
3281,Sara Patel,India,Platinum,14505
3282,Sneha Patel,Australia,Bronze,10050
3283,Amit Lewis,UK,Bronze,5792
3284,Rajat Patel,UK,Silver,11730
3285,John Brown,Singapore,Silver,6632
3286,Vikram Patel,Australia,Platinum,1638
3287,Amit Sharma,Germany,Silver,3402
3288,Priya Wilson,Canada,Gold,971
3289,John Lewis,UK,Platinum,11217
3290,Ananya Patel,UK,Bronze,11955
3291,Sara Lewis,Australia,Silver,7781
3292,Michael Brown,UK,Silver,2270
3293,Priya Joshi,India,Bronze,1211
3294,Priya Joshi,Germany,Gold,5572
3295,Olivia Wilson,India,Platinum,2642
3296,Amit Patel,USA,Bronze,11630
3297,Olivia Joshi,USA,Platinum,14517
